Date,Ticker,AdjClose,Target_Return,Return_lag1,MA7_lag1,MA30_lag1,Vol20_lag1,RSI14_lag1,BB_Upper_lag1,BB_Lower_lag1,MACD_lag1,MACD_Signal_lag1,OvernightGap_lag1,Range_lag1,MACD_Hist_lag1,Return_lag2_lag1,Return_lag3_lag1,Return_lag4_lag1,Return_lag5_lag1,DOW_0_lag1,DOW_1_lag1,DOW_2_lag1,DOW_3_lag1,DOW_4_lag1
2020-02-14,AAPL,78.66600036621094,-0.018480615392317823,-0.007146534819622019,78.10362570626395,76.00824305216472,0.01854556369363744,59.22961099504855,79.68076024987693,74.43849557898051,1.054444544025415,0.9708379432221107,0.023188879847864108,0.009123070948843421,0.0836066008033044,-0.00605168189499139,0.004738336162416701,-0.013686011623776473,0.011628806003419534,0.0,0.0,0.0,1.0,0.0
2020-02-18,AAPL,77.22555541992188,0.014378978003144915,0.00024627434999668907,78.25098746163505,76.21249287923177,0.01839232087412503,59.2958129991248,79.86313529794242,74.50925773794626,1.0640079451849402,0.9894719436146767,0.03227561367358622,0.009947133667154499,0.07453600157026352,0.02347035338025627,-0.00605168189499139,0.004738336162416701,-0.013686011623776473,0.0,0.0,0.0,0.0,1.0
2020-02-19,AAPL,78.34400177001953,-0.010311627641213406,-0.018480615392317823,78.06284768240792,76.3922348022461,0.01877925686333869,52.47262026516923,79.87376374506758,74.52343168950273,0.9444679025696416,0.9804711354056698,0.0022118319333599423,0.0166396169651618,-0.03600323283602813,-0.007146534819622019,0.02347035338025627,-0.00605168189499139,0.004738336162416701,0.0,1.0,0.0,0.0,0.0
2020-02-20,AAPL,77.54029846191406,-0.022895335735056754,0.014378978003144915,78.18700190952846,76.59017918904622,0.0189623237480926,56.6443177762688,79.99097584751391,74.59503336879467,0.929268798504836,0.9702306680255031,0.035926508588922434,0.014583143638852221,-0.04096186952066705,0.00024627434999668907,-0.007146534819622019,0.02347035338025627,-0.00605168189499139,0.0,0.0,1.0,0.0,0.0
2020-02-21,AAPL,75.78515625,-0.04866577231039404,-0.010311627641213406,78.1437737601144,76.77268447875977,0.019125185871753048,53.04144000746004,80.0202086041353,74.64695371886275,0.8426576263145478,0.9447160596833121,0.029530013765124208,0.020763404865437245,-0.1020584333687643,-0.018480615392317823,0.00024627434999668907,-0.007146534819622019,0.02347035338025627,0.0,0.0,0.0,1.0,0.0
2020-02-24,AAPL,72.18531799316406,-0.034458943194116465,-0.022895335735056754,77.91690499441964,76.85804341634115,0.01979045043915049,46.13955363398013,80.04153671303278,74.4943130489301,0.6251855898724301,0.8808099657211357,0.027272274666591656,0.032823090626771814,-0.25562437584870557,0.014378978003144915,-0.018480615392317823,0.00024627434999668907,-0.007146534819622019,0.0,0.0,0.0,0.0,1.0
2020-02-25,AAPL,69.7402572631836,0.015739294046060337,-0.04866577231039404,76.9132799421038,76.77156194051106,0.022499324655916746,35.83894151600161,80.62051387608804,73.44625705897056,0.16051030903915375,0.7367500343847393,-0.01939896783670947,0.05177639340339571,-0.5762397253455855,-0.010311627641213406,0.014378978003144915,-0.018480615392317823,0.00024627434999668907,1.0,0.0,0.0,0.0,0.0
2020-02-26,AAPL,70.84660339355469,-0.0676026819520752,-0.034458943194116465,75.6409410749163,76.59794336954752,0.022808913367955267,30.80804752321177,81.54192605278334,72.03731665351549,-0.4004282775840835,0.5093143719909747,0.042282629535313365,0.05878955190326655,-0.9097426495750582,-0.022895335735056754,-0.010311627641213406,0.014378978003144915,-0.018480615392317823,0.0,1.0,0.0,0.0,0.0
2020-02-27,AAPL,66.21548461914062,-0.000585146662086089,0.015739294046060337,74.52388436453683,76.40782877604167,0.022081966448757023,35.23797355835799,81.94130337726186,71.04996325481822,-0.7470912592384025,0.25803324574509934,0.027132713670667163,0.040157199984578944,-1.0051245049835018,-0.04866577231039404,-0.022895335735056754,-0.010311627641213406,0.014378978003144915,0.0,0.0,1.0,0.0,0.0
2020-02-28,AAPL,66.17675018310547,0.08901802760620914,-0.0676026819520752,72.95101710728237,76.09779917399088,0.025455270352140864,27.34559583821887,82.93594087774761,68.84363141839498,-1.3796134261944673,-0.06949608864281398,-0.008068161920205541,0.04923322928135927,-1.3101173375516533,-0.034458943194116465,-0.04866577231039404,-0.022895335735056754,-0.010311627641213406,0.0,0.0,0.0,1.0,0.0
2020-03-02,AAPL,72.33782958984375,-0.03227405802633676,-0.000585146662086089,71.21283830915179,75.79726613362631,0.02546844109452229,27.29053978508219,83.46334421138428,67.11201437015868,-1.8625470627105045,-0.4281062834563521,-0.028701476530234582,0.08326190272240264,-1.4344407792541525,0.015739294046060337,-0.034458943194116465,-0.04866577231039404,-0.022895335735056754,0.0,0.0,0.0,0.0,1.0
2020-03-03,AAPL,70.04046630859375,0.045340923661377985,0.08901802760620914,70.4696284702846,75.67070617675782,0.032065121105548745,45.935903976984044,83.44661252138627,66.88745348813521,-1.7282061464779872,-0.6881262560606791,0.06638660102774763,0.08197647536287644,-1.040079890417308,-0.0676026819520752,0.015739294046060337,-0.034458943194116465,-0.04866577231039404,1.0,0.0,0.0,0.0,0.0
2020-03-04,AAPL,73.28926086425781,-0.032974596148144464,-0.03227405802633676,69.64895847865513,75.43947067260743,0.03279029207947217,41.64722470250422,83.53186080598707,66.3517024264348,-1.7865240818772747,-0.9078058212239983,0.04948550139514318,0.0649624894230543,-0.8787182606532764,-0.000585146662086089,-0.0676026819520752,0.015739294046060337,-0.034458943194116465,0.0,1.0,0.0,0.0,0.0
2020-03-05,AAPL,70.9119873046875,-0.013369407239291142,0.045340923661377985,69.8066646030971,75.33391723632812,0.03364017539316753,48.91119855470409,83.31870994765126,66.19312629502451,-1.5526924247510578,-1.0367831419294102,0.058102615762546606,0.03503238023062261,-0.5159092828216476,0.08901802760620914,-0.000585146662086089,-0.0676026819520752,0.015739294046060337,0.0,0.0,1.0,0.0,0.0
2020-03-06,AAPL,69.97024536132812,-0.08239539904614279,-0.032974596148144464,69.97405460902623,75.1400245666504,0.034209236613512356,44.541795841379646,83.03443077312154,65.80515739216166,-1.5414365394498049,-1.1377138214334892,0.008060340385398046,0.02869748980480659,-0.40372271801631565,-0.03227405802633676,0.08901802760620914,-0.000585146662086089,-0.0676026819520752,0.0,0.0,0.0,1.0,0.0
2020-03-09,AAPL,64.43614196777344,0.06954663618119472,-0.013369407239291142,69.84886060442243,74.90242335001628,0.034044103024456866,42.9065799302071,82.59514605114941,65.38721326281544,-1.5901763109552718,-1.2282063193378456,-0.005809840061558491,0.0342645516260792,-0.36196999161742616,0.045340923661377985,-0.03227405802633676,0.08901802760620914,-0.000585146662086089,0.0,0.0,0.0,0.0,1.0
2020-03-10,AAPL,69.07696533203125,-0.03534795438971283,-0.08239539904614279,69.59466879708427,74.48775787353516,0.03810828615413977,34.81741117173128,82.76815388322908,63.910327409495515,-2.051708011638212,-1.3929066577979188,-0.057635146775646184,0.058546321509431815,-0.658801353840293,-0.032974596148144464,0.045340923661377985,-0.03227405802633676,0.08901802760620914,1.0,0.0,0.0,0.0,0.0
2020-03-11,AAPL,66.67788696289062,-0.10397812643879867,0.06954663618119472,70.0089852469308,74.30313873291016,0.04192170008931011,44.30075989871387,82.2631068441556,63.5387814309909,-2.0197175029260706,-1.5182688268235491,0.07525065198287328,0.06177894194601845,-0.5014486761025214,-0.013369407239291142,-0.032974596148144464,0.045340923661377985,-0.03227405802633676,0.0,1.0,0.0,0.0,0.0
2020-03-12,AAPL,60.09311294555664,0.1131576788447699,-0.03534795438971283,69.20042201450893,73.9681894938151,0.04243328191175725,40.98142373417878,81.87344181065646,62.85891139979275,-2.16301646141153,-1.6472183537411453,0.003916476770190025,0.035094153007390265,-0.5157981076703848,-0.08239539904614279,-0.013369407239291142,-0.032974596148144464,0.045340923661377985,0.0,0.0,1.0,0.0,0.0
2020-03-13,AAPL,67.29277801513672,-0.13770821474899364,-0.10397812643879867,67.77937153407505,73.3602123260498,0.04688367583831172,33.550816881574505,81.82132436500922,60.99927080405817,-2.775919083130063,-1.872958499618929,-0.04038649806101058,0.09152463119996643,-0.9029605835111338,0.06954663618119472,-0.08239539904614279,-0.013369407239291142,-0.032974596148144464,0.0,0.0,0.0,1.0,0.0
2020-03-16,AAPL,58.63575744628906,0.04303104022258353,0.1131576788447699,66.92273112705776,72.99600868225097,0.054828166946890466,45.24161085550221,80.82146685328567,60.863743183945786,-2.6501467831067913,-2.028396156316502,0.1019982226932703,0.10019654885337621,-0.6217506267902895,-0.03534795438971283,0.06954663618119472,-0.08239539904614279,-0.013369407239291142,0.0,0.0,0.0,0.0,1.0
2020-03-17,AAPL,61.2139892578125,-0.02478470482540729,-0.13770821474899364,65.1689840044294,72.45884208679199,0.0619751544648747,36.84705091408403,80.51062724825385,59.171558496985405,-3.2119946642717707,-2.265115857907556,-0.10112940762447653,0.08134962096184688,-0.9468788063642148,-0.10397812643879867,-0.03534795438971283,0.06954663618119472,-0.08239539904614279,1.0,0.0,0.0,0.0,0.0
2020-03-18,AAPL,59.7154655456543,-0.007691675240455886,0.04303104022258353,63.918090275355745,72.01445859273275,0.0632896637650463,40.39425512050596,79.77965297096117,58.30137615806715,-3.409914031623984,-2.4940754926508415,0.05528608005770841,0.07845425403567559,-0.9158385389731425,0.1131576788447699,-0.10397812643879867,-0.03534795438971283,0.06954663618119472,0.0,1.0,0.0,0.0,0.0
2020-03-19,AAPL,59.25791549682617,-0.06559030497160112,-0.02478470482540729,63.243707929338726,71.43808975219727,0.06304839395008403,39.02232485930941,78.68078524248527,57.53739026410652,-3.6456599969681207,-2.7243923935142975,-0.020771202875574546,0.053922400022843806,-0.9212676034538232,-0.13770821474899364,0.1131576788447699,-0.10397812643879867,-0.03534795438971283,0.0,0.0,1.0,0.0,0.0
2020-03-20,AAPL,55.49589538574219,-0.021472976749477457,-0.007691675240455886,61.84098652430943,70.82553799947102,0.06305825424071022,38.59134005158293,77.49107906741024,56.89885814267278,-3.8253149879907795,-2.944576912409594,0.035703218291546435,0.04315877314350931,-0.8807380755811853,0.04303104022258353,-0.13770821474899364,0.1131576788447699,-0.10397812643879867,0.0,0.0,0.0,1.0,0.0
2020-03-23,AAPL,54.31693649291992,0.09560606755125312,-0.06559030497160112,60.243559156145366,70.05731671651205,0.06410895859085383,35.153507822146125,76.90226175828509,55.45874936537212,-4.2225811580466655,-3.2001777615370086,0.04281424094735531,0.10735028989719214,-1.0224033965096568,-0.02478470482540729,0.04303104022258353,-0.13770821474899364,0.1131576788447699,0.0,0.0,0.0,0.0,1.0
2020-03-24,AAPL,59.76631164550781,-0.005524128043864707,-0.021472976749477457,59.41839109148298,69.28538386027019,0.0636570917662131,34.12747510047828,76.84712483625684,53.727048137375974,-4.579757001728176,-3.476093609575242,0.027463383758883353,0.0731355651460556,-1.1036633921529337,-0.007691675240455886,-0.02478470482540729,0.04303104022258353,-0.13770821474899364,1.0,0.0,0.0,0.0,0.0
2020-03-25,AAPL,59.43706512451172,0.051285287845034055,0.09560606755125312,58.34318161010742,68.68283106486003,0.06797778039198694,42.4838023298934,76.39998102634391,53.17679738552133,-4.372696673332285,-3.655414222326651,0.08787431633391418,0.056009811468158685,-0.7172824510056346,-0.06559030497160112,-0.007691675240455886,-0.02478470482540729,0.04303104022258353,0.0,1.0,0.0,0.0,0.0
2020-03-26,AAPL,62.5648307800293,-0.04228379697994633,-0.005524128043864707,58.4576541355678,68.08495864868163,0.06775754283763658,42.13600705425627,75.69662383739472,52.73920074756621,-4.186903298932535,-3.761712037647828,0.048876838373742126,0.05867549532862634,-0.42519126128470663,-0.021472976749477457,-0.06559030497160112,-0.007691675240455886,-0.02478470482540729,0.0,0.0,1.0,0.0,0.0
2020-03-27,AAPL,59.97450256347656,0.028138179765425875,0.051285287845034055,58.65063149588449,67.53009656270345,0.06754008913089428,46.60774415689102,75.49643409952346,52.574325101526355,-3.7441163202711394,-3.758192894172491,0.03689509128705537,0.049228903490306536,0.01407657390135153,0.09560606755125312,-0.021472976749477457,-0.06559030497160112,-0.007691675240455886,0.0,0.0,0.0,1.0,0.0
2020-03-30,AAPL,61.68604278564453,-0.0020427604968329405,-0.04228379697994633,58.68763678414481,66.90769233703614,0.06810818407867243,43.60246914187798,75.27763557229757,52.17289886678934,-3.561171322124423,-3.7187885797628777,0.009952383986459257,0.03676559074456142,0.1576172576384547,-0.005524128043864707,0.09560606755125312,-0.021472976749477457,-0.06559030497160112,0.0,0.0,0.0,0.0,1.0
2020-03-31,AAPL,61.56016159057617,-0.054051798496554504,0.028138179765425875,59.034512111118865,66.34169375101725,0.0649772768051324,46.076587665727004,74.03344835838531,52.351907400281675,-3.2407220742624716,-3.6231752786627967,0.04519418576161893,0.024803059572338255,0.38245320440032504,0.051285287845034055,-0.005524128043864707,0.09560606755125312,-0.021472976749477457,1.0,0.0,0.0,0.0,0.0
2020-04-01,AAPL,58.32105255126953,0.016548887876338902,-0.0020427604968329405,59.900835854666575,65.81951395670573,0.06473317619860254,45.9170391674213,73.1346807228482,52.40264456401703,-2.962768347774805,-3.4910938924851984,0.035890756486483655,0.04260056326744942,0.5283255447103934,-0.04228379697994633,0.051285287845034055,-0.005524128043864707,0.09560606755125312,0.0,1.0,0.0,0.0,0.0
2020-04-02,AAPL,59.29423141479492,-0.014475624311333313,-0.054051798496554504,60.472852434430806,65.15208231608072,0.06436180827483311,41.89687799145622,71.29164520790152,52.74885924766488,-2.9696250569639133,-3.3868001253809417,0.001053252748994593,0.04110863881211738,0.41717506841702834,0.028138179765425875,-0.04228379697994633,0.051285287845034055,-0.005524128043864707,0.0,0.0,1.0,0.0,0.0
2020-04-03,AAPL,58.44209289550781,0.08363984824133386,0.016548887876338902,60.40541240147182,64.54388008117675,0.06444160415003578,43.49750090200095,69.77348682525266,53.10524204132448,-2.863522739643223,-3.2821446482333982,0.03024545093133324,0.034784159450043414,0.41862190859017545,-0.0020427604968329405,0.028138179765425875,-0.04228379697994633,0.051285287845034055,0.0,0.0,0.0,1.0,0.0
2020-04-06,AAPL,63.54042053222656,-0.011649753971822108,-0.014475624311333313,60.263273511614116,63.96577796936035,0.06444607487312735,42.39616858247018,68.2540805548997,53.4718330650954,-2.8157382676155223,-3.188863372109823,0.023708366136166337,0.02878916288800622,0.3731251044943007,-0.054051798496554504,-0.0020427604968329405,0.028138179765425875,-0.04228379697994633,0.0,0.0,0.0,0.0,1.0
2020-04-07,AAPL,62.80448532104492,0.025272905486442454,0.08363984824133386,60.402643476213726,63.67761472066243,0.06518397679777867,50.47551569713675,68.12854429735219,53.50779717908824,-2.339507906629187,-3.018992279013696,0.07328460303895934,0.05402065470194047,0.679484372384509,0.016548887876338902,-0.054051798496554504,-0.0020427604968329405,0.028138179765425875,1.0,0.0,0.0,0.0,0.0
