Date,Adj Close,Close,High,Low,Open,Volume,Ticker
2020-01-02,208.4946746826172,209.77999877929688,209.7899932861328,206.27000427246094,206.75,12077100,META
2020-01-03,207.3914794921875,208.6699981689453,210.39999389648438,206.9499969482422,207.2100067138672,11188400,META
2020-01-06,211.2974090576172,212.60000610351562,212.77999877929688,206.52000427246094,206.6999969482422,17058900,META
2020-01-07,211.75457763671875,213.05999755859375,214.5800018310547,211.75,212.82000732421875,14912400,META
2020-01-08,213.9013671875,215.22000122070312,216.24000549316406,212.61000061035156,213.0,13475000,META
2020-01-09,216.96246337890625,218.3000030517578,218.3800048828125,216.27999877929688,217.5399932861328,12642800,META
2020-01-10,216.7239532470703,218.05999755859375,219.8800048828125,217.4199981689453,219.1999969482422,12119400,META
2020-01-13,220.5503692626953,221.91000366210938,221.97000122070312,219.2100067138672,219.60000610351562,14463400,META
2020-01-14,217.71783447265625,219.05999755859375,222.3800048828125,218.6300048828125,221.61000061035156,13288900,META
2020-01-15,219.7950439453125,221.14999389648438,221.67999267578125,220.13999938964844,220.61000061035156,10036500,META
2020-01-16,220.41123962402344,221.77000427246094,222.6300048828125,220.38999938964844,222.57000732421875,10015300,META
2020-01-17,220.77896118164062,222.13999938964844,222.2899932861328,220.52999877929688,222.02999877929688,15905900,META
2020-01-21,220.083251953125,221.44000244140625,222.3699951171875,219.1199951171875,222.16000366210938,14275800,META
2020-01-22,219.9639892578125,221.32000732421875,222.75,221.27999877929688,222.30999755859375,12212800,META
2020-01-23,218.4135284423828,219.75999450683594,221.49000549316406,219.27000427246094,220.75,11195000,META
2020-01-24,216.60467529296875,217.94000244140625,221.77999877929688,216.11000061035156,220.8000030517578,11905800,META
2020-01-27,213.55349731445312,214.8699951171875,216.05999755859375,212.5,213.10000610351562,13810700,META
2020-01-28,216.4556121826172,217.7899932861328,218.74000549316406,213.52000427246094,216.13999938964844,13413800,META
2020-01-29,221.8622589111328,223.22999572753906,224.1999969482422,218.4499969482422,221.44000244140625,33181300,META
2020-01-30,208.24624633789062,209.52999877929688,211.42999267578125,204.75,206.52999877929688,48775500,META
2020-01-31,200.6729278564453,201.91000366210938,208.69000244140625,201.05999755859375,208.42999267578125,31359900,META
2020-02-03,202.93893432617188,204.19000244140625,205.13999938964844,202.5,203.44000244140625,15495600,META
2020-02-04,208.54437255859375,209.8300018310547,210.60000610351562,205.1999969482422,206.6199951171875,19628900,META
2020-02-05,208.82266235351562,210.11000061035156,212.72999572753906,208.7100067138672,212.50999450683594,12538200,META
2020-02-06,209.5581512451172,210.85000610351562,211.19000244140625,209.33999633789062,210.47000122070312,10567500,META
2020-02-07,211.02908325195312,212.3300018310547,212.82000732421875,209.92999267578125,210.3000030517578,12242500,META
2020-02-10,211.75457763671875,213.05999755859375,213.8000030517578,210.66000366210938,211.52000427246094,11856400,META
2020-02-11,205.92056274414062,207.19000244140625,210.86000061035156,206.50999450683594,210.19000244140625,25030800,META
2020-02-12,209.4686737060547,210.75999450683594,211.22000122070312,207.39999389648438,207.85000610351562,13813700,META
2020-02-13,211.83412170410156,213.13999938964844,214.3300018310547,209.17999267578125,209.52000427246094,15396600,META
2020-02-14,212.8677215576172,214.17999267578125,214.92999267578125,212.64999389648438,214.0,10741700,META
2020-02-18,216.46554565429688,217.8000030517578,217.97999572753906,213.39999389648438,213.5500030517578,15609200,META
2020-02-19,216.15745544433594,217.49000549316406,218.32000732421875,216.11000061035156,217.99000549316406,12135100,META
2020-02-20,213.26528930664062,214.5800018310547,218.77000427246094,212.9499969482422,216.52000427246094,13109200,META
2020-02-21,208.89224243164062,210.17999267578125,214.24000549316406,208.8300018310547,213.47999572753906,14092300,META
2020-02-24,199.49021911621094,200.72000122070312,203.64999389648438,198.1699981689453,201.8000030517578,23080100,META
2020-02-25,195.56442260742188,196.77000427246094,203.5,195.9499969482422,202.25,21433500,META
2020-02-26,195.99179077148438,197.1999969482422,201.2100067138672,195.49000549316406,197.19000244140625,16524500,META
2020-02-27,188.58740234375,189.75,195.8800048828125,189.5,191.82000732421875,21682600,META
2020-02-28,191.29075622558594,192.47000122070312,192.74000549316406,181.82000732421875,182.6999969482422,32568900,META
2020-03-02,195.23643493652344,196.44000244140625,196.57000732421875,188.85000610351562,194.02999877929688,24949000,META
2020-03-03,184.7510528564453,185.88999938964844,197.24000549316406,183.97000122070312,196.22000122070312,27984100,META
2020-03-04,190.58509826660156,191.75999450683594,191.8300018310547,186.38999938964844,189.1699981689453,23062500,META
2020-03-05,184.03549194335938,185.1699981689453,188.99000549316406,183.88999938964844,186.77999877929688,19333400,META
2020-03-06,179.98046875,181.08999633789062,183.77999877929688,176.25999450683594,178.3300018310547,24559600,META
2020-03-09,168.46148681640625,169.5,175.0,165.19000244140625,169.60000610351562,29949000,META
